store,websites,attribute_set,type,category_ids,sku,configurable Products <configurable>,configurable Products (attributes),has_options,status,tax_class_id,is_recurring,visibility,is_imported,brand,cleat_sizes <cleat_sizes>,isflash,color <color>,gender,socksize,rainbow_sizes,bag_size,rw_google_base_skip_submi,price,special_price,cost,weight,msrp,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,gift_message_available,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,upc,videos,notification_title,rw_google_base_product_type,rw_google_base_product_categ,rw_google_base_12_digit_sku,description,short_description,meta_keyword,custom_layout_update,ugiftcert_amount_config,notification_text,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,stock_status_changed_automatically,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,use_config_enable_qty_increments,enable_qty_increments,is_decimal_divided,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,schools,apparelsizes,pinnie,athletic_cup_size,shoulder_size,glove_sizes,helmet_shell_colors,helmet_visor_colors,helmet_chin_colors,helmetsize,positions,age_level,arm_elbow,should_protection,google_size,goalie_protection_size,mesh_colors,head_level,shaft_sizes,mesh_type,hi_colors,gallery,minimal_price,price_,wts_gc_type,wts_gc_additional_prices,recurring_profile,price_type,sku_type,weight_type,price_view,shipment_type
admin,base,Footwear,simple,"19,98,228,",41137803,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Warrior,7.5,,silver,mens,,,,No,109.99,,,1,,Warrior Adonis Lacrosse Cleats - Gray/Red-7.5,Warrior Adonis Lacrosse Cleats - Gray/Red-7.5,New Warrior Adonis Rabil Lacrosse Cleats with Free Returns and Free shipping from Long Island NY on 100's of Lax Products from LacrosseUnlimited.com,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,,,,No layout updates,Block after Info Column,Warrior Adonis Lacrosse Cleats - Gray/Red-7.5,Warrior Adonis Lacrosse Cleats - Gray/Red-7.5,Warrior Adonis Lacrosse Cleats - Gray/Red-7.5,No, ,Use config,Use config,,,{{var product.name}} update,,,,"Lace up your own myth. Rabil’s perfect balance of speed and power, distilled into an ultra-performance upper and high-stability, high-control sole unit.
UPPER: Floating saddle creates a custom ?t with maximum mid-foot stability. Weave saddle provides structural support while reducing weight and increasing breathability. Triad Flex System® features three cordura prongs located in the forefoot engineered to enhance both ?t and ?ex. Custom collar shape and heel cup combine to improve ?t
and help prevent slippage. Lightweight, adaptable compression tongue engineered to create a custom ?t with increased ?exibility. BOTTOM: Full length WarLite® midsole provides light weight performance stability while simultaneously alleviating all stud pressure. Combination blade-peg TPU (thermo polyurethane) outsole with support elongations from heel-to-toe for optimal traction and stability. SPECS: 11.25 oz (size 9.5). Sizes: 6-13, 14, Limited warranty direct from Warrior Lacrosse.","Lace up your own myth. Rabil’s perfect balance of speed and power, distilled into an ultra-performance upper and high-stability, high-control sole unit.","Warrior,Adonis,Paul,Rabil,Lacrosse,lax,laxx,cleat,gray,red,cool,new,light,grass,turf,spikes,footwear,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,Warrior Adonis Lacrosse Cleats - Gray/Red-7.5,2,simple,,,,,,,,,,,,,,All,,,,,,,,,,,,,,,,,,,,
admin,base,Footwear,simple,"19,98,228,",41137804,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Warrior,8,,silver,mens,,,,No,109.99,,,1,,Warrior Adonis Lacrosse Cleats - Gray/Red-8,Warrior Adonis Lacrosse Cleats - Gray/Red-8,New Warrior Adonis Rabil Lacrosse Cleats with Free Returns and Free shipping from Long Island NY on 100's of Lax Products from LacrosseUnlimited.com,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,,,,No layout updates,Block after Info Column,Warrior Adonis Lacrosse Cleats - Gray/Red-8,Warrior Adonis Lacrosse Cleats - Gray/Red-8,Warrior Adonis Lacrosse Cleats - Gray/Red-8,No, ,Use config,Use config,,,{{var product.name}} update,,,,"Lace up your own myth. Rabil’s perfect balance of speed and power, distilled into an ultra-performance upper and high-stability, high-control sole unit.
UPPER: Floating saddle creates a custom ?t with maximum mid-foot stability. Weave saddle provides structural support while reducing weight and increasing breathability. Triad Flex System® features three cordura prongs located in the forefoot engineered to enhance both ?t and ?ex. Custom collar shape and heel cup combine to improve ?t
and help prevent slippage. Lightweight, adaptable compression tongue engineered to create a custom ?t with increased ?exibility. BOTTOM: Full length WarLite® midsole provides light weight performance stability while simultaneously alleviating all stud pressure. Combination blade-peg TPU (thermo polyurethane) outsole with support elongations from heel-to-toe for optimal traction and stability. SPECS: 11.25 oz (size 9.5). Sizes: 6-13, 14, Limited warranty direct from Warrior Lacrosse.","Lace up your own myth. Rabil’s perfect balance of speed and power, distilled into an ultra-performance upper and high-stability, high-control sole unit.","Warrior,Adonis,Paul,Rabil,Lacrosse,lax,laxx,cleat,gray,red,cool,new,light,grass,turf,spikes,footwear,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,Warrior Adonis Lacrosse Cleats - Gray/Red-8,3,simple,,,,,,,,,,,,,,All,,,,,,,,,,,,,,,,,,,,
admin,base,Footwear,simple,"19,98,228,",41137805,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Warrior,8.5,,silver,mens,,,,No,109.99,,,1,,Warrior Adonis Lacrosse Cleats - Gray/Red-8.5,Warrior Adonis Lacrosse Cleats - Gray/Red-8.5,New Warrior Adonis Rabil Lacrosse Cleats with Free Returns and Free shipping from Long Island NY on 100's of Lax Products from LacrosseUnlimited.com,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,,,,No layout updates,Block after Info Column,Warrior Adonis Lacrosse Cleats - Gray/Red-8.5,Warrior Adonis Lacrosse Cleats - Gray/Red-8.5,Warrior Adonis Lacrosse Cleats - Gray/Red-8.5,No, ,Use config,Use config,,,{{var product.name}} update,,,,"Lace up your own myth. Rabil’s perfect balance of speed and power, distilled into an ultra-performance upper and high-stability, high-control sole unit.
UPPER: Floating saddle creates a custom ?t with maximum mid-foot stability. Weave saddle provides structural support while reducing weight and increasing breathability. Triad Flex System® features three cordura prongs located in the forefoot engineered to enhance both ?t and ?ex. Custom collar shape and heel cup combine to improve ?t
and help prevent slippage. Lightweight, adaptable compression tongue engineered to create a custom ?t with increased ?exibility. BOTTOM: Full length WarLite® midsole provides light weight performance stability while simultaneously alleviating all stud pressure. Combination blade-peg TPU (thermo polyurethane) outsole with support elongations from heel-to-toe for optimal traction and stability. SPECS: 11.25 oz (size 9.5). Sizes: 6-13, 14, Limited warranty direct from Warrior Lacrosse.","Lace up your own myth. Rabil’s perfect balance of speed and power, distilled into an ultra-performance upper and high-stability, high-control sole unit.","Warrior,Adonis,Paul,Rabil,Lacrosse,lax,laxx,cleat,gray,red,cool,new,light,grass,turf,spikes,footwear,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,Warrior Adonis Lacrosse Cleats - Gray/Red-8.5,4,simple,,,,,,,,,,,,,,All,,,,,,,,,,,,,,,,,,,,
admin,base,Footwear,simple,"19,98,228,",41137806,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Warrior,9,,silver,mens,,,,No,109.99,,,1,,Warrior Adonis Lacrosse Cleats - Gray/Red-9,Warrior Adonis Lacrosse Cleats - Gray/Red-9,New Warrior Adonis Rabil Lacrosse Cleats with Free Returns and Free shipping from Long Island NY on 100's of Lax Products from LacrosseUnlimited.com,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,,,,No layout updates,Block after Info Column,Warrior Adonis Lacrosse Cleats - Gray/Red-9,Warrior Adonis Lacrosse Cleats - Gray/Red-9,Warrior Adonis Lacrosse Cleats - Gray/Red-9,No, ,Use config,Use config,,,{{var product.name}} update,,,,"Lace up your own myth. Rabil’s perfect balance of speed and power, distilled into an ultra-performance upper and high-stability, high-control sole unit.
UPPER: Floating saddle creates a custom ?t with maximum mid-foot stability. Weave saddle provides structural support while reducing weight and increasing breathability. Triad Flex System® features three cordura prongs located in the forefoot engineered to enhance both ?t and ?ex. Custom collar shape and heel cup combine to improve ?t
and help prevent slippage. Lightweight, adaptable compression tongue engineered to create a custom ?t with increased ?exibility. BOTTOM: Full length WarLite® midsole provides light weight performance stability while simultaneously alleviating all stud pressure. Combination blade-peg TPU (thermo polyurethane) outsole with support elongations from heel-to-toe for optimal traction and stability. SPECS: 11.25 oz (size 9.5). Sizes: 6-13, 14, Limited warranty direct from Warrior Lacrosse.","Lace up your own myth. Rabil’s perfect balance of speed and power, distilled into an ultra-performance upper and high-stability, high-control sole unit.","Warrior,Adonis,Paul,Rabil,Lacrosse,lax,laxx,cleat,gray,red,cool,new,light,grass,turf,spikes,footwear,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,Warrior Adonis Lacrosse Cleats - Gray/Red-9,5,simple,,,,,,,,,,,,,,All,,,,,,,,,,,,,,,,,,,,
admin,base,Footwear,simple,"19,98,228,",41137807,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Warrior,9.5,,silver,mens,,,,No,109.99,,,1,,Warrior Adonis Lacrosse Cleats - Gray/Red-9.5,Warrior Adonis Lacrosse Cleats - Gray/Red-9.5,New Warrior Adonis Rabil Lacrosse Cleats with Free Returns and Free shipping from Long Island NY on 100's of Lax Products from LacrosseUnlimited.com,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,,,,No layout updates,Block after Info Column,Warrior Adonis Lacrosse Cleats - Gray/Red-9.5,Warrior Adonis Lacrosse Cleats - Gray/Red-9.5,Warrior Adonis Lacrosse Cleats - Gray/Red-9.5,No, ,Use config,Use config,,,{{var product.name}} update,,,,"Lace up your own myth. Rabil’s perfect balance of speed and power, distilled into an ultra-performance upper and high-stability, high-control sole unit.
UPPER: Floating saddle creates a custom ?t with maximum mid-foot stability. Weave saddle provides structural support while reducing weight and increasing breathability. Triad Flex System® features three cordura prongs located in the forefoot engineered to enhance both ?t and ?ex. Custom collar shape and heel cup combine to improve ?t
and help prevent slippage. Lightweight, adaptable compression tongue engineered to create a custom ?t with increased ?exibility. BOTTOM: Full length WarLite® midsole provides light weight performance stability while simultaneously alleviating all stud pressure. Combination blade-peg TPU (thermo polyurethane) outsole with support elongations from heel-to-toe for optimal traction and stability. SPECS: 11.25 oz (size 9.5). Sizes: 6-13, 14, Limited warranty direct from Warrior Lacrosse.","Lace up your own myth. Rabil’s perfect balance of speed and power, distilled into an ultra-performance upper and high-stability, high-control sole unit.","Warrior,Adonis,Paul,Rabil,Lacrosse,lax,laxx,cleat,gray,red,cool,new,light,grass,turf,spikes,footwear,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,Warrior Adonis Lacrosse Cleats - Gray/Red-9.5,6,simple,,,,,,,,,,,,,,All,,,,,,,,,,,,,,,,,,,,
admin,base,Footwear,simple,"19,98,228,",41137808,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Warrior,10,,silver,mens,,,,No,109.99,,,1,,Warrior Adonis Lacrosse Cleats - Gray/Red-10,Warrior Adonis Lacrosse Cleats - Gray/Red-10,New Warrior Adonis Rabil Lacrosse Cleats with Free Returns and Free shipping from Long Island NY on 100's of Lax Products from LacrosseUnlimited.com,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,,,,No layout updates,Block after Info Column,Warrior Adonis Lacrosse Cleats - Gray/Red-10,Warrior Adonis Lacrosse Cleats - Gray/Red-10,Warrior Adonis Lacrosse Cleats - Gray/Red-10,No, ,Use config,Use config,,,{{var product.name}} update,,,,"Lace up your own myth. Rabil’s perfect balance of speed and power, distilled into an ultra-performance upper and high-stability, high-control sole unit.
UPPER: Floating saddle creates a custom ?t with maximum mid-foot stability. Weave saddle provides structural support while reducing weight and increasing breathability. Triad Flex System® features three cordura prongs located in the forefoot engineered to enhance both ?t and ?ex. Custom collar shape and heel cup combine to improve ?t
and help prevent slippage. Lightweight, adaptable compression tongue engineered to create a custom ?t with increased ?exibility. BOTTOM: Full length WarLite® midsole provides light weight performance stability while simultaneously alleviating all stud pressure. Combination blade-peg TPU (thermo polyurethane) outsole with support elongations from heel-to-toe for optimal traction and stability. SPECS: 11.25 oz (size 9.5). Sizes: 6-13, 14, Limited warranty direct from Warrior Lacrosse.","Lace up your own myth. Rabil’s perfect balance of speed and power, distilled into an ultra-performance upper and high-stability, high-control sole unit.","Warrior,Adonis,Paul,Rabil,Lacrosse,lax,laxx,cleat,gray,red,cool,new,light,grass,turf,spikes,footwear,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,Warrior Adonis Lacrosse Cleats - Gray/Red-10,7,simple,,,,,,,,,,,,,,All,,,,,,,,,,,,,,,,,,,,
admin,base,Footwear,simple,"19,98,228,",41137809,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Warrior,10.5,,silver,mens,,,,No,109.99,,,1,,Warrior Adonis Lacrosse Cleats - Gray/Red-10.5,Warrior Adonis Lacrosse Cleats - Gray/Red-10.5,New Warrior Adonis Rabil Lacrosse Cleats with Free Returns and Free shipping from Long Island NY on 100's of Lax Products from LacrosseUnlimited.com,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,,,,No layout updates,Block after Info Column,Warrior Adonis Lacrosse Cleats - Gray/Red-10.5,Warrior Adonis Lacrosse Cleats - Gray/Red-10.5,Warrior Adonis Lacrosse Cleats - Gray/Red-10.5,No, ,Use config,Use config,,,{{var product.name}} update,,,,"Lace up your own myth. Rabil’s perfect balance of speed and power, distilled into an ultra-performance upper and high-stability, high-control sole unit.
UPPER: Floating saddle creates a custom ?t with maximum mid-foot stability. Weave saddle provides structural support while reducing weight and increasing breathability. Triad Flex System® features three cordura prongs located in the forefoot engineered to enhance both ?t and ?ex. Custom collar shape and heel cup combine to improve ?t
and help prevent slippage. Lightweight, adaptable compression tongue engineered to create a custom ?t with increased ?exibility. BOTTOM: Full length WarLite® midsole provides light weight performance stability while simultaneously alleviating all stud pressure. Combination blade-peg TPU (thermo polyurethane) outsole with support elongations from heel-to-toe for optimal traction and stability. SPECS: 11.25 oz (size 9.5). Sizes: 6-13, 14, Limited warranty direct from Warrior Lacrosse.","Lace up your own myth. Rabil’s perfect balance of speed and power, distilled into an ultra-performance upper and high-stability, high-control sole unit.","Warrior,Adonis,Paul,Rabil,Lacrosse,lax,laxx,cleat,gray,red,cool,new,light,grass,turf,spikes,footwear,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,Warrior Adonis Lacrosse Cleats - Gray/Red-10.5,8,simple,,,,,,,,,,,,,,All,,,,,,,,,,,,,,,,,,,,
admin,base,Footwear,simple,"19,98,228,",41137810,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Warrior,11,,silver,mens,,,,No,109.99,,,1,,Warrior Adonis Lacrosse Cleats - Gray/Red-11,Warrior Adonis Lacrosse Cleats - Gray/Red-11,New Warrior Adonis Rabil Lacrosse Cleats with Free Returns and Free shipping from Long Island NY on 100's of Lax Products from LacrosseUnlimited.com,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,,,,No layout updates,Block after Info Column,Warrior Adonis Lacrosse Cleats - Gray/Red-11,Warrior Adonis Lacrosse Cleats - Gray/Red-11,Warrior Adonis Lacrosse Cleats - Gray/Red-11,No, ,Use config,Use config,,,{{var product.name}} update,,,,"Lace up your own myth. Rabil’s perfect balance of speed and power, distilled into an ultra-performance upper and high-stability, high-control sole unit.
UPPER: Floating saddle creates a custom ?t with maximum mid-foot stability. Weave saddle provides structural support while reducing weight and increasing breathability. Triad Flex System® features three cordura prongs located in the forefoot engineered to enhance both ?t and ?ex. Custom collar shape and heel cup combine to improve ?t
and help prevent slippage. Lightweight, adaptable compression tongue engineered to create a custom ?t with increased ?exibility. BOTTOM: Full length WarLite® midsole provides light weight performance stability while simultaneously alleviating all stud pressure. Combination blade-peg TPU (thermo polyurethane) outsole with support elongations from heel-to-toe for optimal traction and stability. SPECS: 11.25 oz (size 9.5). Sizes: 6-13, 14, Limited warranty direct from Warrior Lacrosse.","Lace up your own myth. Rabil’s perfect balance of speed and power, distilled into an ultra-performance upper and high-stability, high-control sole unit.","Warrior,Adonis,Paul,Rabil,Lacrosse,lax,laxx,cleat,gray,red,cool,new,light,grass,turf,spikes,footwear,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,Warrior Adonis Lacrosse Cleats - Gray/Red-11,9,simple,,,,,,,,,,,,,,All,,,,,,,,,,,,,,,,,,,,
admin,base,Footwear,simple,"19,98,228,",41137811,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Warrior,11.5,,silver,mens,,,,No,109.99,,,1,,Warrior Adonis Lacrosse Cleats - Gray/Red-11.5,Warrior Adonis Lacrosse Cleats - Gray/Red-11.5,New Warrior Adonis Rabil Lacrosse Cleats with Free Returns and Free shipping from Long Island NY on 100's of Lax Products from LacrosseUnlimited.com,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,,,,No layout updates,Block after Info Column,Warrior Adonis Lacrosse Cleats - Gray/Red-11.5,Warrior Adonis Lacrosse Cleats - Gray/Red-11.5,Warrior Adonis Lacrosse Cleats - Gray/Red-11.5,No, ,Use config,Use config,,,{{var product.name}} update,,,,"Lace up your own myth. Rabil’s perfect balance of speed and power, distilled into an ultra-performance upper and high-stability, high-control sole unit.
UPPER: Floating saddle creates a custom ?t with maximum mid-foot stability. Weave saddle provides structural support while reducing weight and increasing breathability. Triad Flex System® features three cordura prongs located in the forefoot engineered to enhance both ?t and ?ex. Custom collar shape and heel cup combine to improve ?t
and help prevent slippage. Lightweight, adaptable compression tongue engineered to create a custom ?t with increased ?exibility. BOTTOM: Full length WarLite® midsole provides light weight performance stability while simultaneously alleviating all stud pressure. Combination blade-peg TPU (thermo polyurethane) outsole with support elongations from heel-to-toe for optimal traction and stability. SPECS: 11.25 oz (size 9.5). Sizes: 6-13, 14, Limited warranty direct from Warrior Lacrosse.","Lace up your own myth. Rabil’s perfect balance of speed and power, distilled into an ultra-performance upper and high-stability, high-control sole unit.","Warrior,Adonis,Paul,Rabil,Lacrosse,lax,laxx,cleat,gray,red,cool,new,light,grass,turf,spikes,footwear,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,Warrior Adonis Lacrosse Cleats - Gray/Red-11.5,10,simple,,,,,,,,,,,,,,All,,,,,,,,,,,,,,,,,,,,
admin,base,Footwear,simple,"19,98,228,",41137812,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Warrior,12,,silver,mens,,,,No,109.99,,,1,,Warrior Adonis Lacrosse Cleats - Gray/Red-12,Warrior Adonis Lacrosse Cleats - Gray/Red-12,New Warrior Adonis Rabil Lacrosse Cleats with Free Returns and Free shipping from Long Island NY on 100's of Lax Products from LacrosseUnlimited.com,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,,,,No layout updates,Block after Info Column,Warrior Adonis Lacrosse Cleats - Gray/Red-12,Warrior Adonis Lacrosse Cleats - Gray/Red-12,Warrior Adonis Lacrosse Cleats - Gray/Red-12,No, ,Use config,Use config,,,{{var product.name}} update,,,,"Lace up your own myth. Rabil’s perfect balance of speed and power, distilled into an ultra-performance upper and high-stability, high-control sole unit.
UPPER: Floating saddle creates a custom ?t with maximum mid-foot stability. Weave saddle provides structural support while reducing weight and increasing breathability. Triad Flex System® features three cordura prongs located in the forefoot engineered to enhance both ?t and ?ex. Custom collar shape and heel cup combine to improve ?t
and help prevent slippage. Lightweight, adaptable compression tongue engineered to create a custom ?t with increased ?exibility. BOTTOM: Full length WarLite® midsole provides light weight performance stability while simultaneously alleviating all stud pressure. Combination blade-peg TPU (thermo polyurethane) outsole with support elongations from heel-to-toe for optimal traction and stability. SPECS: 11.25 oz (size 9.5). Sizes: 6-13, 14, Limited warranty direct from Warrior Lacrosse.","Lace up your own myth. Rabil’s perfect balance of speed and power, distilled into an ultra-performance upper and high-stability, high-control sole unit.","Warrior,Adonis,Paul,Rabil,Lacrosse,lax,laxx,cleat,gray,red,cool,new,light,grass,turf,spikes,footwear,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,Warrior Adonis Lacrosse Cleats - Gray/Red-12,11,simple,,,,,,,,,,,,,,All,,,,,,,,,,,,,,,,,,,,
admin,base,Footwear,simple,"19,98,228,",41137813,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Warrior,12.5,,silver,mens,,,,No,109.99,,,1,,Warrior Adonis Lacrosse Cleats - Gray/Red-12.5,Warrior Adonis Lacrosse Cleats - Gray/Red-12.5,New Warrior Adonis Rabil Lacrosse Cleats with Free Returns and Free shipping from Long Island NY on 100's of Lax Products from LacrosseUnlimited.com,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,,,,No layout updates,Block after Info Column,Warrior Adonis Lacrosse Cleats - Gray/Red-12.5,Warrior Adonis Lacrosse Cleats - Gray/Red-12.5,Warrior Adonis Lacrosse Cleats - Gray/Red-12.5,No, ,Use config,Use config,,,{{var product.name}} update,,,,"Lace up your own myth. Rabil’s perfect balance of speed and power, distilled into an ultra-performance upper and high-stability, high-control sole unit.
UPPER: Floating saddle creates a custom ?t with maximum mid-foot stability. Weave saddle provides structural support while reducing weight and increasing breathability. Triad Flex System® features three cordura prongs located in the forefoot engineered to enhance both ?t and ?ex. Custom collar shape and heel cup combine to improve ?t
and help prevent slippage. Lightweight, adaptable compression tongue engineered to create a custom ?t with increased ?exibility. BOTTOM: Full length WarLite® midsole provides light weight performance stability while simultaneously alleviating all stud pressure. Combination blade-peg TPU (thermo polyurethane) outsole with support elongations from heel-to-toe for optimal traction and stability. SPECS: 11.25 oz (size 9.5). Sizes: 6-13, 14, Limited warranty direct from Warrior Lacrosse.","Lace up your own myth. Rabil’s perfect balance of speed and power, distilled into an ultra-performance upper and high-stability, high-control sole unit.","Warrior,Adonis,Paul,Rabil,Lacrosse,lax,laxx,cleat,gray,red,cool,new,light,grass,turf,spikes,footwear,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,Warrior Adonis Lacrosse Cleats - Gray/Red-12.5,12,simple,,,,,,,,,,,,,,All,,,,,,,,,,,,,,,,,,,,
admin,base,Footwear,simple,"19,98,228,",41137814,,,1,Enabled,Taxable Goods,,Not Visible Individually,No,Warrior,13,,silver,mens,,,,No,109.99,,,1,,Warrior Adonis Lacrosse Cleats - Gray/Red-13,Warrior Adonis Lacrosse Cleats - Gray/Red-13,New Warrior Adonis Rabil Lacrosse Cleats with Free Returns and Free shipping from Long Island NY on 100's of Lax Products from LacrosseUnlimited.com,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,/Warrior-Adonis-Rabil-Lacrosse-Cleat-Angle-outside.png,,,,No layout updates,Block after Info Column,Warrior Adonis Lacrosse Cleats - Gray/Red-13,Warrior Adonis Lacrosse Cleats - Gray/Red-13,Warrior Adonis Lacrosse Cleats - Gray/Red-13,No, ,Use config,Use config,,,{{var product.name}} update,,,,"Lace up your own myth. Rabil’s perfect balance of speed and power, distilled into an ultra-performance upper and high-stability, high-control sole unit.
UPPER: Floating saddle creates a custom ?t with maximum mid-foot stability. Weave saddle provides structural support while reducing weight and increasing breathability. Triad Flex System® features three cordura prongs located in the forefoot engineered to enhance both ?t and ?ex. Custom collar shape and heel cup combine to improve ?t
and help prevent slippage. Lightweight, adaptable compression tongue engineered to create a custom ?t with increased ?exibility. BOTTOM: Full length WarLite® midsole provides light weight performance stability while simultaneously alleviating all stud pressure. Combination blade-peg TPU (thermo polyurethane) outsole with support elongations from heel-to-toe for optimal traction and stability. SPECS: 11.25 oz (size 9.5). Sizes: 6-13, 14, Limited warranty direct from Warrior Lacrosse.","Lace up your own myth. Rabil’s perfect balance of speed and power, distilled into an ultra-performance upper and high-stability, high-control sole unit.","Warrior,Adonis,Paul,Rabil,Lacrosse,lax,laxx,cleat,gray,red,cool,new,light,grass,turf,spikes,footwear,",,,,,,,,,,20,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,0,1,0,1,1,0,0,Warrior Adonis Lacrosse Cleats - Gray/Red-13,13,simple,,,,,,,,,,,,,,All,,,,,,,,,,,,,,,,,,,,
